Individuo,lnsalario,educ,edad,edad2,urban,soltero,casado,femenino
6093,"2,5892",5,46,2116,0,0,1,0
6094,"2,5892",5,50,2500,1,0,1,0
6095,"2,5892",5,36,1296,1,0,1,0
6096,"2,5892",10,30,900,1,0,1,0
6097,"2,5892",5,35,1225,1,0,1,0
6098,"2,5705",5,18,324,1,1,0,0
6099,"2,5705",12,22,484,0,1,0,0
6100,"2,5705",5,20,400,1,1,0,0
6101,"2,5705",5,35,1225,1,0,1,0
6102,"2,5705",10,24,576,1,1,0,0
6103,"2,5705",16,27,729,1,1,0,0
6104,"2,5705",5,23,529,1,0,1,0
6105,"2,5705",5,15,225,0,1,0,0
6106,"2,5705",12,30,900,1,0,1,0
6107,"2,5705",5,30,900,0,0,1,0
6108,"2,5705",5,32,1024,0,0,1,0
6109,"2,5705",5,36,1296,1,0,1,0
6110,"2,5705",5,50,2500,1,0,0,0
6111,"2,5705",5,28,784,1,1,0,0
6112,"2,5705",5,18,324,1,0,1,0
6113,"2,5705",5,35,1225,1,0,0,1
6114,"2,5521",5,35,1225,1,0,1,0
6115,"2,5521",5,20,400,1,1,0,0
6116,"2,5341",5,42,1764,0,0,1,0
6117,"2,5341",5,42,1764,1,0,1,0
6118,"2,5341",5,37,1369,0,0,1,0
6119,"2,5341",5,28,784,0,0,1,0
6120,"2,5341",5,54,2916,1,0,1,0
6121,"2,5341",10,25,625,0,1,0,0
6122,"2,5341",5,35,1225,1,1,0,0
6123,"2,5341",12,24,576,1,1,0,0
6124,"2,5341",12,30,900,1,0,1,0
6125,"2,5341",9,50,2500,1,0,1,0
6126,"2,5341",5,43,1849,0,0,1,0
6127,"2,5341",9,20,400,1,1,0,0
6128,"2,5341",5,21,441,1,1,0,0
6129,"2,5341",5,22,484,1,0,1,0
6130,"2,5341",5,28,784,0,1,0,0
6131,"2,5341",9,40,1600,1,0,1,0
6132,"2,5341",12,34,1156,0,0,1,0
6133,"2,5341",5,26,676,1,0,1,0
6134,"2,5341",9,20,400,0,0,1,0
6135,"2,5341",5,20,400,1,1,0,0
6136,"2,5164",10,45,2025,1,0,1,0
6137,"2,5164",5,50,2500,0,0,1,0
6138,"2,4990",5,26,676,1,0,1,0
6139,"2,4990",12,18,324,1,1,0,0
6140,"2,4990",5,19,361,1,1,0,0
6141,"2,4990",5,32,1024,1,0,1,0
6142,"2,4990",12,20,400,1,1,0,0
6143,"2,4990",12,26,676,1,1,0,0
6144,"2,4990",10,34,1156,1,0,1,0
6145,"2,4990",5,20,400,1,1,0,0
6146,"2,4990",5,32,1024,1,0,1,0
6147,"2,4990",5,46,2116,1,0,1,0
6148,"2,4990",12,45,2025,0,0,1,0
6149,"2,4819",10,36,1296,1,0,1,0
6150,"2,4819",12,45,2025,0,0,1,0
6151,"2,4651",5,55,3025,1,0,1,0
6152,"2,4651",5,27,729,1,0,1,0
6153,"2,4651",5,30,900,1,0,1,0
6154,"2,4651",9,28,784,1,0,1,0
6155,"2,4651",5,21,441,1,1,0,0
6156,"2,4651",12,17,289,1,1,0,0
6157,"2,4651",5,22,484,0,1,0,0
6158,"2,4651",12,21,441,1,0,1,0
6159,"2,4651",5,21,441,1,1,0,0
6160,"2,4651",9,28,784,1,1,0,0
6161,"2,4651",9,19,361,0,1,0,0
6162,"2,4651",12,23,529,1,1,0,0
6163,"2,4651",9,40,1600,1,0,1,0
6164,"2,4651",12,35,1225,1,0,1,0
6165,"2,4651",5,14,196,1,1,0,0
6166,"2,4651",5,28,784,0,0,1,0
6167,"2,4651",9,25,625,0,0,1,0
6168,"2,4651",12,23,529,1,1,0,0
6169,"2,4651",5,32,1024,1,0,1,0
6170,"2,4651",5,21,441,0,1,0,0
6171,"2,4651",9,20,400,1,1,0,0
6172,"2,4651",9,28,784,0,0,1,0
6173,"2,4651",5,36,1296,1,0,1,0
6174,"2,4651",12,50,2500,1,0,1,0
6175,"2,4651",5,36,1296,1,0,1,0
6176,"2,4651",9,20,400,1,0,1,0
6177,"2,4651",12,17,289,1,1,0,0
6178,"2,4651",12,25,625,1,0,1,0
6179,"2,4651",9,47,2209,1,0,1,0
6180,"2,4651",12,19,361,1,1,0,0
6181,"2,4651",5,25,625,1,0,1,0
6182,"2,4651",5,20,400,1,1,0,0
6183,"2,4486",5,42,1764,1,0,1,0
6184,"2,4486",5,60,3600,1,0,0,0
6185,"2,4323",9,26,676,0,0,0,0
6186,"2,4163",5,28,784,1,1,0,0
6187,"2,4163",5,17,289,0,1,0,0
6188,"2,4163",5,32,1024,0,0,1,0
6189,"2,4163",5,27,729,1,0,1,0
6190,"2,4163",12,30,900,1,0,1,0
6191,"2,4006",5,30,900,1,0,1,0
6192,"2,4006",12,28,784,0,0,1,0
6193,"2,3851",5,25,625,0,1,0,0
6194,"2,3698",5,59,3481,1,0,1,0
6195,"2,3698",9,37,1369,1,0,1,0
6196,"2,3698",5,27,729,0,0,1,0
6197,"2,3698",9,24,576,1,1,0,0
6198,"2,3399",12,22,484,1,1,0,0
6199,"2,3399",5,45,2025,1,0,0,0
6200,"2,3399",5,40,1600,0,0,1,0
6201,"2,3110",5,19,361,0,1,0,0
6202,"2,3110",5,45,2025,1,0,1,0
6203,"2,3110",5,24,576,1,0,1,0
6204,"2,3110",5,27,729,1,0,1,0
6205,"2,3110",5,28,784,1,0,1,0
6206,"2,3110",10,30,900,1,0,1,0
6207,"2,3110",5,40,1600,1,0,1,0
6208,"2,3110",9,60,3600,1,0,1,0
6209,"2,3110",5,53,2809,1,0,1,0
6210,"2,3110",5,25,625,1,1,0,0
6211,"2,3110",5,44,1936,1,0,1,0
6212,"2,2828",5,19,361,1,1,0,0
6213,"2,2828",9,23,529,1,1,0,0
6214,"2,2828",5,28,784,0,1,0,0
6215,"2,2828",5,28,784,0,0,1,0
6216,"2,2828",12,21,441,1,1,0,0
6217,"2,2828",9,32,1024,1,0,1,0
6218,"2,2828",5,40,1600,1,0,1,0
6219,"2,2828",5,28,784,1,0,1,0
6220,"2,2828",12,26,676,0,1,0,0
6221,"2,2828",5,35,1225,1,0,1,0
6222,"2,2828",12,25,625,1,1,0,0
6223,"2,1774",5,21,441,0,0,1,0
6224,"2,1774",5,40,1600,1,0,1,0
6225,"2,1527",12,52,2704,1,0,1,0
6226,"2,1406",5,27,729,0,1,0,0
6227,"2,1286",5,27,729,1,0,1,0
6228,"2,1286",5,55,3025,1,0,1,0
6229,"2,1286",12,40,1600,0,0,1,0
6230,"2,1286",5,40,1600,0,0,1,0
6231,"2,1286",5,22,484,1,0,1,0
6232,"2,1286",5,25,625,1,1,0,0
6233,"2,1286",5,40,1600,1,0,1,0
6234,"2,1286",5,30,900,1,0,1,0
6235,"2,1286",5,14,196,1,1,0,0
6236,"2,0821",5,25,625,1,1,0,0
6237,"2,7048",12,21,441,1,1,0,0
6238,"2,5155",5,18,324,1,1,0,0
6239,"2,4816",10,21,441,1,1,0,0
6240,"3,0087",9,42,1764,1,0,1,0
6241,"2,7210",9,34,1156,0,0,1,0
6242,"2,7210",5,28,784,0,1,0,0
6243,"2,6802",5,25,625,1,1,0,0
6244,"2,6033",5,27,729,1,1,0,0
6245,"2,4979",5,25,625,1,0,1,0
6246,"2,4979",5,28,784,1,0,1,0
6247,"2,4491",5,26,676,1,0,1,0
6248,"2,4026",10,25,625,1,0,1,0
6249,"2,3437",5,50,2500,1,0,1,0
6250,"2,3437",5,30,900,0,0,1,0
6251,"2,1614",5,36,1296,1,0,1,0
6252,"2,9351",12,35,1225,1,0,1,0
6253,"2,9351",16,20,400,0,1,0,0
6254,"2,7528",5,38,1444,0,0,1,0
6255,"2,7528",9,16,256,0,1,0,0
6256,"2,7528",16,38,1444,1,0,1,0
6257,"2,7528",12,50,2500,1,0,1,0
6258,"2,7528",5,40,1600,0,0,1,0
6259,"2,7528",5,40,1600,0,0,1,0
6260,"2,6922",5,20,400,0,0,1,1
6261,"2,6922",5,33,1089,0,0,1,0
6262,"2,6350",5,34,1156,0,0,1,0
6263,"2,5809",9,25,625,1,1,0,0
6264,"2,5635",9,22,484,1,1,0,0
6265,"2,5635",5,37,1369,1,0,1,0
6266,"2,5464",5,16,256,1,1,0,0
6267,"2,5296",16,32,1024,0,0,1,0
6268,"2,5296",5,33,1089,1,0,1,0
6269,"2,5131",12,30,900,1,0,1,0
6270,"2,4651",5,52,2704,1,0,1,0
6271,"2,4651",12,22,484,1,1,0,0
6272,"2,4343",5,30,900,0,0,1,0
6273,"2,3473",5,34,1156,1,0,1,0
6274,"2,3473",12,28,784,1,0,1,0
6275,"2,3199",9,28,784,1,0,1,0
6276,"2,8706",5,20,400,0,0,1,0
6277,"2,7836",9,27,729,0,0,1,0
6278,"2,7629",5,45,2025,0,0,1,0
6279,"2,7427",5,40,1600,1,0,1,0
6280,"2,6658",5,58,3364,1,0,1,0
6281,"2,6294",5,35,1225,1,0,1,0
6282,"2,6294",9,36,1296,0,0,1,0
6283,"2,5604",5,23,529,1,1,0,0
6284,"2,4063",5,36,1296,0,0,1,0
6285,"2,3781",5,45,2025,1,0,1,0
6286,"2,2239",5,30,900,0,0,1,0
6287,"2,2239",5,30,900,1,0,1,0
6288,"2,8134",5,27,729,0,0,1,0
6289,"2,7334",9,35,1225,1,0,1,0
6290,"2,7143",16,26,676,1,1,0,0
6291,"2,6956",5,32,1024,1,0,1,0
6292,"2,6773",5,39,1521,0,0,1,0
6293,"2,6242",9,30,900,1,0,1,0
6294,"2,6242",9,30,900,1,0,1,0
6295,"2,5415",12,25,625,0,0,1,0
6296,"2,4361",5,22,484,0,0,1,0
6297,"2,4361",9,35,1225,1,0,1,0
6298,"2,7872",12,26,676,0,1,0,0
6299,"2,6739",10,37,1369,1,0,1,0
6300,"2,6049",12,42,1764,1,0,1,0
6301,"2,6049",5,40,1600,0,0,1,0
6302,"3,1872",16,38,1444,1,0,1,0
6303,"3,1872",12,30,900,1,0,1,1
6304,"3,1583",5,35,1225,1,0,0,0
6305,"3,1583",5,60,3600,0,0,1,0
6306,"3,0500",5,35,1225,0,0,1,0
6307,"3,0247",12,25,625,0,0,1,0
6308,"2,9524",16,22,484,1,1,0,1
6309,"2,9294",12,35,1225,1,0,1,0
6310,"2,9294",5,25,625,0,1,0,0
6311,"2,9294",16,28,784,0,0,1,0
6312,"2,9069",9,32,1024,0,0,1,0
6313,"2,9069",9,25,625,1,1,0,0
6314,"2,8850",12,35,1225,1,0,1,0
6315,"2,8850",5,16,256,1,1,0,0
6316,"2,8850",12,25,625,0,0,1,0
6317,"2,8850",5,21,441,1,1,0,0
6318,"2,8424",5,35,1225,0,0,1,0
6319,"2,8424",12,27,729,1,1,0,0
6320,"2,8424",5,26,676,1,0,1,0
6321,"2,8424",5,40,1600,1,0,1,0
6322,"2,8424",5,18,324,0,1,0,0
6323,"2,8424",9,23,529,1,1,0,0
6324,"2,8424",5,28,784,1,1,0,0
6325,"2,8424",5,40,1600,1,0,1,0
6326,"2,8424",10,27,729,1,1,0,1
6327,"2,8424",9,31,961,1,1,0,0
6328,"2,8424",5,22,484,1,1,0,0
6329,"2,8424",5,23,529,0,0,1,0
6330,"2,8424",9,56,3136,1,0,1,0
6331,"2,8424",12,32,1024,1,0,1,0
6332,"2,8424",12,40,1600,1,0,1,0
6333,"2,8424",12,45,2025,1,0,1,0
6334,"2,8424",12,27,729,1,0,1,0
6335,"2,8424",12,22,484,0,1,0,0
6336,"2,8424",5,22,484,1,0,1,0
6337,"2,8424",12,33,1089,1,0,1,0
6338,"2,8424",16,28,784,1,1,0,0
6339,"2,8424",9,31,961,1,0,1,0
6340,"2,8218",5,32,1024,1,0,1,0
6341,"2,8218",16,26,676,1,0,1,0
6342,"2,8218",5,18,324,1,1,0,0
6343,"2,8016",5,28,784,1,1,0,0
6344,"2,8016",5,23,529,1,1,0,0
6345,"2,8016",9,30,900,0,0,1,0
6346,"2,7818",9,32,1024,1,0,1,0
6347,"2,7624",5,39,1521,1,0,1,0
6348,"2,7624",12,30,900,1,1,0,0
6349,"2,7624",5,48,2304,1,0,1,0
6350,"2,7433",5,41,1681,1,0,1,0
6351,"2,7246",5,45,2025,0,0,1,0
6352,"2,7246",5,40,1600,0,0,1,0
6353,"2,7246",10,26,676,1,1,0,0
6354,"2,7246",9,28,784,1,0,1,0
6355,"2,7246",12,19,361,0,1,0,0
6356,"2,7246",5,22,484,0,1,0,0
6357,"2,7246",9,18,324,0,1,0,0
6358,"2,7246",12,26,676,1,0,1,0
6359,"2,7246",5,27,729,1,0,1,0
6360,"2,7063",5,35,1225,1,0,1,0
6361,"2,6882",12,42,1764,1,0,1,0
6362,"2,6882",5,23,529,0,0,1,0
6363,"2,6882",12,27,729,1,1,0,0
6364,"2,6882",5,40,1600,1,0,1,0
6365,"2,6882",9,44,1936,1,0,1,0
6366,"2,6882",5,32,1024,1,0,1,0
6367,"2,6882",5,26,676,1,0,1,0
6368,"2,6882",9,20,400,1,0,1,0
6369,"2,6705",9,29,841,1,0,1,0
6370,"2,6532",9,18,324,1,1,0,0
6371,"2,6532",5,16,256,0,1,0,0
6372,"2,6361",12,30,900,1,0,1,0
6373,"2,6193",5,35,1225,1,0,1,0
6374,"2,6193",5,18,324,0,1,0,0
6375,"2,6193",5,40,1600,0,0,1,0
6376,"2,6193",5,23,529,1,1,0,0
6377,"2,6193",10,34,1156,1,0,1,0
6378,"2,6193",5,22,484,1,0,1,0
6379,"2,6193",16,28,784,1,1,0,0
6380,"2,6193",5,55,3025,1,0,1,0
6381,"2,6193",5,40,1600,1,0,1,0
6382,"2,6193",12,20,400,1,1,0,0
6383,"2,5865",10,45,2025,1,0,1,0
6384,"2,5865",16,39,1521,1,0,1,0
6385,"2,5705",5,30,900,1,0,1,0
6386,"2,5705",12,19,361,1,1,0,0
6387,"2,5392",5,20,400,0,0,1,0
6388,"2,5239",5,30,900,0,0,1,0
6389,"2,5239",9,40,1600,0,0,1,0
6390,"2,5239",5,35,1225,1,0,1,0
6391,"2,4651",5,21,441,0,0,1,0
6392,"2,4651",5,22,484,1,0,1,0
6393,"2,4651",5,28,784,1,0,1,0
6394,"2,4651",5,36,1296,0,0,1,0
6395,"2,4651",5,25,625,0,0,1,0
6396,"2,4651",9,30,900,0,0,1,0
6397,"2,4651",5,45,2025,1,0,1,0
6398,"2,4651",5,27,729,1,0,1,0
6399,"2,4651",5,33,1089,1,1,0,0
6400,"2,4369",5,20,400,0,1,0,0
6401,"2,4369",5,30,900,1,0,1,0
6402,"2,4369",12,44,1936,1,0,1,0
6403,"2,4369",12,22,484,1,1,0,0
6404,"2,3698",5,31,961,0,0,1,0
6405,"2,3698",5,34,1156,1,0,1,1
6406,"2,3569",5,52,2704,0,0,1,0
6407,"2,3316",5,55,3025,0,0,1,0
6408,"2,2828",5,40,1600,0,0,1,0
6409,"2,2828",5,30,900,0,0,1,0
6410,"2,2828",9,40,1600,1,0,1,0
6411,"2,2138",5,25,625,1,1,0,0
6412,"3,1583",5,42,1764,1,0,1,0
6413,"3,1583",12,40,1600,1,0,1,0
6414,"3,0282",9,17,289,0,1,0,0
6415,"2,8706",12,23,529,1,1,0,0
6416,"2,8706",5,22,484,0,0,1,0
6417,"2,8706",5,40,1600,1,0,1,0
6418,"2,8706",12,20,400,1,1,0,0
6419,"2,7344",16,34,1156,1,0,1,0
6420,"2,6474",12,39,1521,1,0,1,0
6421,"2,6474",12,30,900,1,0,1,0
6422,"2,6474",12,20,400,1,1,0,0
6423,"2,5521",12,25,625,1,0,1,0
6424,"2,5521",5,44,1936,1,0,1,0
6425,"2,4933",5,40,1600,1,0,1,0
6426,"2,4651",5,32,1024,1,0,1,0
6427,"2,4651",12,20,400,0,1,0,0
6428,"2,4110",5,25,625,0,0,1,0
6429,"2,3110",5,32,1024,1,1,0,0
6430,"2,8980",10,28,784,1,1,0,0
6431,"2,8373",12,26,676,1,1,0,0
6432,"2,8179",16,30,900,1,0,1,0
6433,"2,7802",12,25,625,0,1,0,0
6434,"2,7802",12,42,1764,1,0,1,0
6435,"2,7261",5,19,361,1,1,0,0
6436,"2,5207",5,40,1600,0,0,1,0
6437,"3,2123",5,52,2704,1,0,1,0
6438,"3,1070",12,27,729,0,0,1,0
6439,"3,0823",5,40,1600,0,0,1,0
6440,"2,9246",12,32,1024,0,0,1,0
6441,"2,9246",10,20,400,1,1,0,0
6442,"2,9246",5,40,1600,1,0,1,0
6443,"2,9246",5,42,1764,1,0,1,0
6444,"2,8069",5,21,441,1,1,0,0
6445,"2,6687",5,34,1156,0,0,1,0
6446,"3,1583",5,35,1225,0,0,1,0
6447,"3,0152",5,40,1600,0,0,1,0
6448,"2,9932",5,20,400,0,1,0,0
6449,"2,7614",10,31,961,1,0,1,0
6450,"5,4608",12,31,961,0,0,1,0
6451,"3,8026",5,32,1024,0,0,1,0
6452,"3,4798",5,34,1156,1,0,1,0
6453,"3,4798",16,28,784,1,0,1,1
6454,"3,3208",16,26,676,0,0,1,0
6455,"3,3208",16,36,1296,1,0,1,1
6456,"3,2918",10,26,676,0,0,1,0
6457,"3,2918",12,22,484,1,1,0,0
6458,"3,2636",16,22,484,0,1,0,0
6459,"3,1836",16,24,576,1,1,0,1
6460,"3,1836",9,50,2500,1,0,1,0
6461,"3,1583",9,32,1024,0,0,1,0
6462,"3,1095",5,27,729,1,1,0,0
6463,"3,1095",5,22,484,1,1,0,0
6464,"3,0629",16,55,3025,1,0,1,0
6465,"3,0405",5,43,1849,1,0,0,0
6466,"3,0405",5,32,1024,0,0,1,0
6467,"3,0185",12,24,576,1,1,0,0
6468,"3,0185",10,25,625,1,1,0,0
6469,"3,0185",10,35,1225,1,0,1,0
6470,"3,0185",10,22,484,1,1,0,0
6471,"3,0185",5,46,2116,1,0,1,0
6472,"2,9970",5,20,400,1,1,0,0
6473,"2,9970",5,25,625,1,0,1,0
6474,"2,9970",5,20,400,1,1,0,0
6475,"2,9759",5,44,1936,0,0,1,0
6476,"2,9759",5,22,484,1,1,0,0
6477,"2,9759",9,32,1024,1,0,1,0
6478,"2,9759",9,18,324,1,1,0,0
6479,"2,9759",5,35,1225,1,0,1,0
6480,"2,9759",16,56,3136,1,0,1,0
6481,"2,9759",5,22,484,0,1,0,0
6482,"2,9759",12,22,484,0,1,0,0
6483,"2,9759",9,40,1600,0,0,1,0
6484,"2,9759",12,22,484,0,1,0,0
6485,"2,9759",12,22,484,1,1,0,0
6486,"2,9759",12,38,1444,0,0,1,0
6487,"2,9759",12,52,2704,1,0,1,0
6488,"2,9759",16,50,2500,1,0,1,0
6489,"2,9759",10,48,2304,1,0,1,0
6490,"2,9759",5,40,1600,1,0,1,0
6491,"2,9759",10,37,1369,1,0,1,0
6492,"2,9759",5,40,1600,1,0,1,0
6493,"2,9759",5,38,1444,1,0,1,0
6494,"2,9759",5,28,784,1,0,1,0
6495,"2,9759",5,30,900,1,0,1,0
6496,"2,9553",5,35,1225,1,0,1,0
6497,"2,9553",9,18,324,1,1,0,0
6498,"2,9153",5,27,729,0,0,1,0
6499,"2,9153",5,35,1225,1,0,1,0
6500,"2,8959",16,38,1444,1,0,1,0
6501,"2,8768",5,50,2500,0,0,1,0
6502,"2,8768",5,38,1444,0,0,1,0
6503,"2,8581",12,24,576,0,0,1,0
6504,"2,8581",12,50,2500,0,0,1,0
6505,"2,8581",5,23,529,0,0,1,0
6506,"2,8581",5,19,361,0,1,0,0
6507,"2,8581",10,30,900,1,0,1,0
6508,"2,8581",5,45,2025,1,0,1,0
6509,"2,8581",12,25,625,1,1,0,0
6510,"2,8398",5,42,1764,1,0,1,0
6511,"2,8398",9,36,1296,0,0,1,0
6512,"2,8218",5,36,1296,1,0,1,0
6513,"2,8218",12,22,484,0,1,0,0
6514,"2,8218",5,25,625,0,0,1,0
6515,"2,8218",5,31,961,1,0,1,0
6516,"2,8218",9,48,2304,1,0,1,0
6517,"2,7867",9,23,529,0,1,0,0
6518,"2,7867",9,35,1225,0,0,1,0
6519,"2,7696",5,23,529,1,0,1,0
6520,"2,7696",10,35,1225,0,0,1,0
6521,"2,7696",5,27,729,0,0,1,0
6522,"2,7696",5,26,676,1,0,1,0
6523,"2,7528",5,32,1024,1,0,1,0
6524,"2,7528",5,22,484,1,1,0,0
6525,"2,7528",9,32,1024,1,0,1,0
6526,"2,7528",5,18,324,1,1,0,0
6527,"2,7528",10,45,2025,1,0,1,0
6528,"2,7528",16,26,676,1,1,0,0
6529,"2,7528",12,21,441,1,1,0,0
6530,"2,7528",5,38,1444,0,0,1,0
6531,"2,7528",5,35,1225,1,0,1,0
6532,"2,7528",5,42,1764,0,0,1,0
6533,"2,7528",5,34,1156,1,0,1,0
6534,"2,7528",12,31,961,1,1,0,0
6535,"2,7528",9,35,1225,1,0,1,0
6536,"2,7528",12,29,841,1,0,1,0
6537,"2,7363",9,27,729,0,1,0,0
6538,"2,7363",5,50,2500,1,0,1,0
6539,"2,7200",10,36,1296,1,0,1,0
6540,"2,7200",5,36,1296,1,0,1,0
6541,"2,7040",9,24,576,0,0,1,0
6542,"2,6882",5,37,1369,0,0,1,0
6543,"2,6882",5,26,676,0,0,1,0
6544,"2,6727",5,40,1600,1,0,1,0
6545,"2,6727",5,24,576,1,1,0,0
6546,"2,6727",5,49,2401,0,0,1,0
6547,"2,6575",5,25,625,1,1,0,0
6548,"2,6575",12,26,676,0,0,1,0
6549,"2,6276",9,50,2500,1,0,1,0
6550,"2,5986",5,42,1764,0,0,1,0
6551,"2,5986",5,25,625,0,1,0,0
6552,"2,5986",5,38,1444,1,0,1,0
6553,"2,5986",5,38,1444,1,0,1,0
6554,"2,5986",5,52,2704,1,0,1,0
6555,"2,5986",5,21,441,1,1,0,0
6556,"2,5986",5,37,1369,0,0,1,0
6557,"2,5986",12,26,676,0,1,0,0
6558,"2,5986",5,50,2500,0,0,1,0
6559,"2,5986",12,55,3025,1,0,1,0
6560,"2,5986",5,35,1225,1,0,1,0
6561,"2,5986",5,39,1521,1,0,1,0
6562,"2,5705",12,28,784,1,0,1,0
6563,"2,5705",5,22,484,1,1,0,0
6564,"2,5705",5,25,625,0,0,1,0
6565,"2,5705",5,40,1600,1,0,1,0
6566,"2,5705",5,45,2025,1,0,0,0
6567,"2,5705",5,37,1369,1,0,1,0
6568,"2,5705",5,24,576,1,1,0,0
6569,"2,5431",5,24,576,0,1,0,0
6570,"2,5033",5,34,1156,0,0,1,0
6571,"2,4904",5,24,576,0,0,1,0
6572,"2,4651",9,45,2025,1,0,1,0
6573,"2,4404",5,29,841,0,0,1,0
6574,"2,4163",5,25,625,0,0,1,0
6575,"2,4163",5,18,324,1,1,0,0
6576,"2,4163",5,23,529,1,1,0,0
6577,"2,9206",5,28,784,0,0,1,0
6578,"2,9206",5,37,1369,0,0,1,0
6579,"2,9015",5,55,3025,0,0,1,0
6580,"2,7775",5,28,784,1,0,1,0
6581,"2,7775",12,33,1089,1,0,1,0
6582,"3,0673",9,24,576,1,1,0,0
6583,"3,0247",12,24,576,1,1,0,0
6584,"3,0247",9,18,324,0,1,0,0
6585,"3,0247",12,29,841,1,1,0,0
6586,"3,0247",5,25,625,0,0,1,0
6587,"3,0247",10,35,1225,1,0,1,0
6588,"2,9447",5,40,1600,1,0,1,0
6589,"2,9069",12,31,961,1,0,1,0
6590,"2,8706",12,26,676,0,1,0,0
6591,"2,8016",5,22,484,1,0,1,0
6592,"2,8016",10,40,1600,0,0,1,0
6593,"2,7528",5,30,900,1,1,0,0
6594,"2,7063",5,29,841,0,0,1,0
6595,"2,3110",16,36,1296,1,0,1,0
6596,"2,8824",12,23,529,1,1,0,0
6597,"3,0483",5,40,1600,0,0,1,0
6598,"3,0276",5,37,1369,0,0,1,0
6599,"2,9682",5,35,1225,1,0,1,0
6600,"2,6710",5,52,2704,1,0,1,0
6601,"2,6710",10,25,625,1,0,1,0
6602,"2,6020",9,42,1764,0,0,1,0
6603,"2,5127",5,14,196,1,1,0,0
6604,"2,4886",5,32,1024,0,0,1,0
6605,"2,9721",5,26,676,0,0,1,0
6606,"2,7229",9,46,2116,1,0,1,0
6607,"5,1732",16,22,484,1,1,0,0
6608,"3,3540",9,23,529,0,1,0,0
6609,"3,3014",10,60,3600,1,0,1,0
6610,"3,1807",10,32,1024,1,0,1,0
6611,"3,1583",10,18,324,1,1,0,0
6612,"3,1583",5,50,2500,1,0,1,0
6613,"3,0937",16,53,2809,1,0,1,0
6614,"3,0937",5,34,1156,0,0,1,0
6615,"3,0937",5,46,2116,0,0,1,0
6616,"3,0937",5,50,2500,0,0,1,0
6617,"3,0937",16,24,576,1,1,0,0
6618,"3,0937",5,35,1225,1,0,1,0
6619,"3,0529",12,36,1296,1,0,1,0
6620,"3,0331",10,22,484,1,1,0,0
6621,"3,0137",12,18,324,0,1,0,0
6622,"3,0137",5,33,1089,1,0,1,0
6623,"3,0137",5,38,1444,0,0,1,0
6624,"2,9759",5,30,900,0,0,1,0
6625,"2,9759",5,56,3136,0,0,1,0
6626,"2,9396",9,38,1444,1,0,1,0
6627,"2,9396",12,22,484,0,1,0,0
6628,"2,9396",5,55,3025,1,0,1,0
6629,"2,9045",9,24,576,1,1,0,0
6630,"2,9045",9,30,900,1,0,1,0
6631,"2,9045",16,36,1296,1,0,1,0
6632,"2,8874",12,41,1681,1,0,1,0
6633,"2,8706",12,32,1024,1,0,1,0
6634,"2,8706",12,54,2916,1,0,1,0
6635,"2,8706",12,27,729,1,1,0,0
6636,"2,8706",5,35,1225,0,0,1,0
6637,"2,8706",5,24,576,1,0,1,0
6638,"2,8540",5,45,2025,0,0,1,0
6639,"2,7905",5,18,324,0,1,0,0
6640,"2,7454",5,19,361,1,1,0,0
6641,"2,7454",5,30,900,1,0,1,0
6642,"2,7164",5,35,1225,0,0,1,0
6643,"2,7164",10,35,1225,1,0,1,0
6644,"2,7164",5,42,1764,1,0,1,0
6645,"2,7164",12,43,1849,0,0,1,0
6646,"2,7164",5,52,2704,1,0,1,0
6647,"2,6882",5,32,1024,1,0,1,0
6648,"2,6882",5,25,625,0,0,1,0
6649,"2,6882",12,18,324,1,1,0,0
6650,"2,6882",12,40,1600,1,0,1,0
6651,"2,6882",5,46,2116,1,0,1,0
6652,"2,6211",5,32,1024,1,0,1,0
6653,"2,6082",5,35,1225,0,0,1,1
6654,"2,5341",12,24,576,1,1,0,0
6655,"3,1473",9,30,900,0,0,1,0
6656,"3,0112",5,29,841,1,0,1,0
6657,"3,1157",5,25,625,1,0,1,0
6658,"2,8925",12,45,2025,1,0,1,0
6659,"2,7674",12,22,484,0,1,0,0
6660,"2,7384",12,35,1225,1,0,1,0
6661,"2,7102",12,35,1225,1,0,1,0
6662,"2,6562",5,51,2601,1,0,1,0
6663,"3,1372",5,28,784,1,0,1,0
6664,"3,0194",5,37,1369,0,0,1,0
6665,"2,9830",12,29,841,1,0,1,0
6666,"2,9480",5,26,676,1,0,1,0
6667,"5,9308",5,41,1681,0,0,1,0
6668,"3,1583",9,45,2025,1,0,1,0
6669,"2,9690",5,45,2025,1,1,0,0
6670,"2,9690",5,36,1296,1,0,1,0
6671,"2,8099",5,55,3025,1,0,1,0
6672,"2,5986",5,18,324,1,1,0,0
6673,"3,0798",12,35,1225,1,0,1,0
6674,"3,8514",16,30,900,1,1,0,0
6675,"3,5149",16,29,841,1,0,1,0
6676,"3,3814",16,23,529,1,1,0,0
6677,"3,3326",12,30,900,1,0,1,0
6678,"3,3326",12,40,1600,1,0,1,0
6679,"3,2861",9,30,900,1,0,1,0
6680,"3,2861",16,26,676,1,1,0,0
6681,"3,2636",5,33,1089,0,0,1,0
6682,"3,2636",5,55,3025,1,0,1,0
6683,"3,2416",12,48,2304,1,0,1,0
6684,"3,1991",16,35,1225,1,0,1,0
6685,"3,1991",12,32,1024,1,0,1,0
6686,"3,1991",12,40,1600,1,0,1,0
6687,"3,1991",9,33,1089,1,1,0,0
